name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,area_ft2,activity_zone_id
,834,895314160.0,,yes,,,"POLYGON ((-111.9084077 33.4132611, -111.9084245 33.413251, -111.9084252 33.4131537, -111.9080184 33.4131514, -111.9080175 33.4132625, -111.9084077 33.4132611))",POINT (-111.9082198 33.4132071),456.3,4912.1,25
,835,895314162.0,,yes,,,"POLYGON ((-111.909834 33.416024, -111.909949 33.416024, -111.909949 33.415793, -111.909834 33.415793, -111.909834 33.416024))",POINT (-111.9098915 33.4159085),273.9,2948.4,20
,836,895314163.0,,yes,,,"POLYGON ((-111.909681 33.416024, -111.909799 33.416024, -111.909799 33.415793, -111.909681 33.415793, -111.909681 33.416024))",POINT (-111.90974 33.4159085),281.6,3031.1,20
,837,895314164.0,,yes,,,"POLYGON ((-111.910078 33.416024, -111.910188 33.416024, -111.910188 33.415865, -111.910078 33.415865, -111.910078 33.416024))",POINT (-111.910133 33.4159445),179.5,1932.3,20
,838,895314165.0,,yes,,,"POLYGON ((-111.910386 33.416026, -111.910386 33.415928, -111.910212 33.415928, -111.910212 33.416026, -111.910386 33.416026))",POINT (-111.910299 33.415977),176.6,1900.7,20
,839,895314166.0,,yes,,,"POLYGON ((-111.910426 33.415919, -111.910426 33.416022, -111.910587 33.416022, -111.910587 33.415919, -111.910426 33.415919))",POINT (-111.9105065 33.4159705),171.4,1844.4,20
,840,895314167.0,,yes,,,"POLYGON ((-111.910619 33.416026, -111.91077 33.416026, -111.91077 33.415914, -111.910668 33.415914, -111.910668 33.41595, -111.910619 33.41595, -111.910619 33.416026))",POINT (-111.9107004 33.4159744),156.4,1683.9,20
,841,895718417.0,,yes,,,"POLYGON ((-111.910464 33.408775, -111.910465 33.408972, -111.910747 33.408971, -111.910746 33.408774, -111.910464 33.408775))",POINT (-111.9106055 33.408873),572.5,6162.2,25
,842,895718418.0,,yes,,,"POLYGON ((-111.910545 33.409163, -111.910479 33.409035, -111.910382 33.40907, -111.910448 33.409199, -111.910545 33.409163))",POINT (-111.9104635 33.4091168),153.3,1649.6,25
,843,895718419.0,,yes,,,"POLYGON ((-111.91086 33.409181, -111.910943 33.409249, -111.911159 33.409066, -111.911047 33.408974, -111.911005 33.40901, -111.910889 33.408915, -111.910754 33.40903, -111.910898 33.409149, -111.91086 33.409181))",POINT (-111.9109519 33.4090734),667.8,7188.6,25
,844,895718420.0,,yes,,,"POLYGON ((-111.909673 33.408974, -111.909962 33.408974, -111.909962 33.408774, -111.909673 33.408774, -111.909673 33.408974))",POINT (-111.9098175 33.408874),597.2,6428.0,25
,845,895718421.0,,yes,,,"POLYGON ((-111.909905 33.409045, -111.909784 33.409044, -111.909784 33.409047, -111.90967 33.409046, -111.909667 33.409321, -111.909902 33.409323, -111.909905 33.409045))",POINT (-111.9097863 33.4091837),670.4,7215.6,25
,846,895718422.0,,yes,,,"POLYGON ((-111.9100918 33.4094481, -111.9101916 33.4096249, -111.9104482 33.4095249, -111.9103484 33.4093481, -111.9100918 33.4094481))",POINT (-111.91027 33.4094865),569.7,6132.3,25
,847,895718423.0,,yes,,,"POLYGON ((-111.910543 33.409385, -111.910488 33.409575, -111.910761 33.409631, -111.910816 33.409441, -111.910543 33.409385))",POINT (-111.910652 33.409508),567.6,6109.2,25
,848,895718424.0,,yes,,,"POLYGON ((-111.909666 33.409416, -111.909667 33.409629, -111.910043 33.409628, -111.910042 33.409415, -111.909666 33.409416))",POINT (-111.9098545 33.409522),823.7,8865.7,25
,849,895718425.0,,yes,,,"POLYGON ((-111.9104 33.408776, -111.91021 33.408774, -111.91021 33.408776, -111.91002 33.408775, -111.910017 33.408987, -111.910398 33.408991, -111.9104 33.408776))",POINT (-111.9102093 33.4088822),838.7,9028.2,25
,850,895718426.0,,yes,,,"POLYGON ((-111.911301 33.409737, -111.911376 33.409737, -111.911376 33.409433, -111.911301 33.409433, -111.911301 33.409737))",POINT (-111.9113385 33.409585),236.3,2543.0,25
,851,895718427.0,,yes,,,"POLYGON ((-111.911123 33.409851, -111.910836 33.409847, -111.910832 33.410044, -111.911119 33.410048, -111.911123 33.409851))",POINT (-111.9109775 33.4099475),582.2,6267.0,25
,852,895718428.0,,yes,,,"POLYGON ((-111.910639 33.409853, -111.910537 33.409853, -111.910538 33.410144, -111.910644 33.410144, -111.910644 33.410138, -111.91077 33.410138, -111.910769 33.40985, -111.910672 33.409851, -111.910673 33.409888, -111.910639 33.409888, -111.910639 33.409853))",POINT (-111.9106531 33.4099986),676.7,7283.4,25
,853,895718429.0,,yes,,,"POLYGON ((-111.911133 33.410106, -111.911013 33.410138, -111.911015 33.410142, -111.910915 33.410168, -111.911021 33.410449, -111.911121 33.410423, -111.911108 33.410388, -111.911228 33.410357, -111.911133 33.410106))",POINT (-111.911071 33.4102706),658.0,7082.2,25
,854,895718430.0,,yes,,,"POLYGON ((-111.910536 33.410449, -111.910772 33.410449, -111.910772 33.410207, -111.910536 33.410207, -111.910536 33.410449))",POINT (-111.910654 33.410328),586.9,6317.5,25
,855,895718431.0,,yes,,,"POLYGON ((-111.910272 33.410172, -111.910154 33.410172, -111.910154 33.410173, -111.910039 33.410172, -111.910038 33.41045, -111.910271 33.410451, -111.910272 33.410172))",POINT (-111.9101551 33.4103114),667.4,7183.5,25
,856,895718432.0,,yes,,,"POLYGON ((-111.910273 33.409874, -111.910037 33.409874, -111.910037 33.410115, -111.910273 33.410115, -111.910273 33.409874))",POINT (-111.910155 33.4099945),584.7,6294.0,25
,857,895718433.0,,yes,,,"POLYGON ((-111.909673 33.409849, -111.909673 33.410048, -111.909957 33.410048, -111.909957 33.409849, -111.909673 33.409849))",POINT (-111.909815 33.4099485),584.5,6292.0,25
,858,895718434.0,,yes,,,"POLYGON ((-111.90986 33.410102, -111.909627 33.410102, -111.909627 33.410344, -111.90986 33.410344, -111.90986 33.410102))",POINT (-111.9097435 33.410223),581.0,6254.3,25
,859,895718435.0,,yes,,,"POLYGON ((-111.90992 33.410409, -111.909667 33.41041, -111.90967 33.410726, -111.909922 33.410725, -111.90992 33.410409))",POINT (-111.9097947 33.4105674),820.8,8834.7,25
,860,895718436.0,,yes,,,"POLYGON ((-111.909984 33.410724, -111.910268 33.410724, -111.910268 33.410527, -111.909984 33.410527, -111.909984 33.410724))",POINT (-111.910126 33.4106255),575.5,6194.8,25
,861,895718437.0,,yes,,,"POLYGON ((-111.910542 33.410527, -111.910543 33.410627, -111.910544 33.410627, -111.910545 33.410721, -111.910888 33.41072, -111.910888 33.410635, -111.910843 33.410635, -111.910843 33.41061, -111.910891 33.41061, -111.910891 33.410525, -111.910542 33.410527))",POINT (-111.910714 33.4106229),682.8,7350.0,25
,862,895718438.0,,yes,,,"POLYGON ((-111.911324 33.410719, -111.91132 33.410502, -111.911133 33.410504, -111.911133 33.410507, -111.910942 33.410509, -111.910946 33.410721, -111.911136 33.410719, -111.911136 33.410721, -111.911324 33.410719))",POINT (-111.9111341 33.4106127),836.1,8999.5,25
,863,895718439.0,,yes,,,"POLYGON ((-111.91099 33.410935, -111.911354 33.410935, -111.911354 33.410863, -111.91099 33.410863, -111.91099 33.410935))",POINT (-111.911172 33.410899),271.2,2919.2,25
,864,895718440.0,,yes,,,"POLYGON ((-111.910399 33.410939, -111.910764 33.410939, -111.910764 33.410866, -111.910399 33.410866, -111.910399 33.410939))",POINT (-111.9105815 33.4109025),274.6,2955.7,25
,865,895718441.0,,yes,,,"POLYGON ((-111.909673 33.410939, -111.910043 33.410939, -111.910043 33.41087, -111.909673 33.41087, -111.909673 33.410939))",POINT (-111.909858 33.4109045),261.4,2814.1,25
,866,896860393.0,,,,platform,"POLYGON ((-111.9351939 33.4146909, -111.9352723 33.4146904, -111.9353481 33.4146898, -111.9351939 33.4146909))",POINT (-111.9352714 33.4146904),0.0,0.2,17
,867,909501735.0,,no,,,"POLYGON ((-111.9280498 33.4164166, -111.927861 33.4164175, -111.9278588 33.4163603, -111.927489 33.416365, -111.927489 33.4162121, -111.9281442 33.4162121, -111.9281476 33.416305, -111.9280476 33.4163068, -111.9280498 33.4164166))",POINT (-111.9278156 33.4162951),1068.4,11499.9,18
,868,909501739.0,,no,,,"POLYGON ((-111.9243171 33.4155356, -111.9241324 33.4155352, -111.9241324 33.4155256, -111.9240626 33.4155254, -111.9240632 33.41536, -111.9240814 33.41536, -111.9240817 33.4152547, -111.924065 33.4152546, -111.9240655 33.4151087, -111.9240147 33.4151086, -111.9240148 33.41509, -111.9242956 33.4150906, -111.9243682 33.4150908, -111.9243682 33.4151109, -111.9243184 33.4151108, -111.9243171 33.4155356))",POINT (-111.9241935 33.4153083),1157.4,12458.1,18
,869,909767553.0,,roof,,,"POLYGON ((-111.9396525 33.4176298, -111.9382833 33.417644, -111.9382797 33.4174619, -111.9396493 33.417449, -111.9396525 33.4176298))",POINT (-111.9389654 33.4175462),2559.2,27546.8,17
,870,909767554.0,,roof,,,"POLYGON ((-111.9380805 33.4176462, -111.9369267 33.4176534, -111.9369248 33.4174715, -111.9380799 33.4174613, -111.9380805 33.4176462))",POINT (-111.9375045 33.4175581),2178.3,23446.9,17
,871,909767571.0,,roof,,,"POLYGON ((-111.9337171 33.4144386, -111.9337154 33.4143511, -111.9329893 33.4143614, -111.9329911 33.4144488, -111.9337171 33.4144386))",POINT (-111.9333533 33.4144),655.0,7050.0,17
,872,909767572.0,,roof,,,"POLYGON ((-111.9336982 33.4145547, -111.9330075 33.4145615, -111.9330068 33.4145105, -111.9336974 33.4145036, -111.9336982 33.4145547))",POINT (-111.9333526 33.4145326),362.8,3905.2,17
,873,909767573.0,,roof,,,"POLYGON ((-111.9337168 33.4142849, -111.9329919 33.414291, -111.9329908 33.4142046, -111.9337157 33.4141984, -111.9337168 33.4142849))",POINT (-111.9333539 33.4142447),647.1,6965.3,17
ASU Police Department,874,909767574.0,,police,,,"POLYGON ((-111.9346821 33.4144871, -111.9341081 33.414491, -111.9341061 33.4142912, -111.9347795 33.4142864, -111.9347807 33.4144085, -111.9346813 33.4144091, -111.9346821 33.4144871))",POINT (-111.9344263 33.4143852),1309.0,14090.2,17
,875,909817872.0,,yes,,,"POLYGON ((-111.9261182 33.4193312, -111.9261092 33.4198051, -111.926011 33.4197197, -111.9259951 33.4197322, -111.9259197 33.41967, -111.9259385 33.4196518, -111.9257321 33.4194629, -111.9257162 33.4194737, -111.9256785 33.4194389, -111.9258274 33.4193238, -111.9261182 33.4193312))",POINT (-111.9259589 33.4195038),1232.7,13268.7,13
,876,909817914.0,,yes,,,"POLYGON ((-111.9380386 33.4230066, -111.9368653 33.4230105, -111.9368645 33.4228427, -111.9380378 33.4228386, -111.9380386 33.4230066))",POINT (-111.9374517 33.4229246),2029.3,21843.3,7
,877,909817915.0,,yes,,,"POLYGON ((-111.9375239 33.4226023, -111.9375226 33.4224421, -111.937068 33.4224445, -111.9370679 33.4224324, -111.9370159 33.4224327, -111.9370158 33.4224215, -111.9367672 33.4224228, -111.9367686 33.4226063, -111.9375239 33.4226023))",POINT (-111.9371336 33.4225197),1311.7,14118.8,12
,878,909831582.0,,parking,,,"POLYGON ((-111.9290487 33.4234879, -111.9294179 33.4231526, -111.9284397 33.4224024, -111.9283083 33.4225218, -111.9279669 33.4222599, -111.9276869 33.4225141, -111.9289661 33.4234956, -111.9290086 33.4234571, -111.9290487 33.4234879))",POINT (-111.9285824 33.4228766),8573.0,92279.4,8
,879,910307708.0,,yes,,,"POLYGON ((-111.9140579 33.4191217, -111.9145685 33.4191261, -111.9145669 33.4192611, -111.9140563 33.4192569, -111.9140579 33.4191217))",POINT (-111.9143123 33.4191914),710.2,7644.7,15
,880,910307709.0,,yes,,,"POLYGON ((-111.9140552 33.4188485, -111.9145659 33.4188528, -111.9145642 33.4189879, -111.9140536 33.4189836, -111.9140552 33.4188485))",POINT (-111.9143097 33.4189182),710.2,7644.2,15
,881,910307710.0,,yes,,,"POLYGON ((-111.9134646 33.4188548, -111.9139752 33.4188591, -111.9139736 33.4189941, -111.913463 33.4189899, -111.9134646 33.4188548))",POINT (-111.9137191 33.4189245),710.2,7644.2,15
,882,910307711.0,,yes,,,"POLYGON ((-111.9134646 33.4191226, -111.9139752 33.419127, -111.9139736 33.419262, -111.913463 33.4192578, -111.9134646 33.4191226))",POINT (-111.913719 33.4191923),710.2,7644.2,15
,883,910307714.0,,yes,,,"POLYGON ((-111.9270232 33.4227661, -111.9266477 33.4227269, -111.9266581 33.423221, -111.9274066 33.423221, -111.9274144 33.422962, -111.9270258 33.422925, -111.9270232 33.4227661))",POINT (-111.9269788 33.42302),2923.7,31470.1,8
,884,910307715.0,,yes,,,"POLYGON ((-111.9277582 33.4235602, -111.928165 33.4235609, -111.9281634 33.4242771, -111.9277564 33.4242764, -111.9277582 33.4235602))",POINT (-111.9279607 33.4239187),3005.3,32348.6,8
,885,913330719.0,,industrial,,,"POLYGON ((-111.9153706 33.4264677, -111.9142479 33.4264728, -111.9142467 33.4262813, -111.9153694 33.426276, -111.9153706 33.4264677))",POINT (-111.9148087 33.4263744),2221.6,23913.6,10
The Westin Tempe,886,915028088.0,,yes,,,"POLYGON ((-111.939356 33.4228148, -111.9393625 33.4229008, -111.9392252 33.4229025, -111.9392316 33.4228076, -111.939356 33.4228148))",POINT (-111.9392927 33.4228571),122.0,1313.2,6
University Inn,887,930841791.0,,yes,,,"POLYGON ((-111.9405712 33.4201167, -111.9404739 33.420117, -111.9404739 33.4201271, -111.9401393 33.420128, -111.9401399 33.4202978, -111.9402209 33.4202975, -111.9402205 33.4202029, -111.9404319 33.4202024, -111.9404324 33.420342, -111.9404155 33.420342, -111.9404157 33.4203968, -111.9405322 33.4203965, -111.9405315 33.420207, -111.9405716 33.4202069, -111.9405712 33.4201167))",POINT (-111.9403778 33.4202204),635.2,6837.0,11
,888,932667258.0,,yes,,,"POLYGON ((-111.9220669 33.4182335, -111.9219419 33.4182637, -111.9217106 33.417597, -111.9218357 33.4175668, -111.9220669 33.4182335))",POINT (-111.9218888 33.4179152),930.3,10014.1,14
,889,932667259.0,,yes,,,"POLYGON ((-111.9225922 33.4179182, -111.9224981 33.4179922, -111.921929 33.4174879, -111.9220232 33.4174139, -111.9225922 33.4179182))",POINT (-111.9222606 33.417703),920.1,9904.0,19
,890,932667260.0,,yes,,,"POLYGON ((-111.9224561 33.4180216, -111.9221197 33.4182013, -111.9220497 33.4181099, -111.9223859 33.4179302, -111.9224561 33.4180216))",POINT (-111.9222529 33.4180657),447.4,4815.4,14
,891,932667261.0,,yes,,,"POLYGON ((-111.9222529 33.4178772, -111.9220747 33.4179752, -111.9219547 33.4178232, -111.9221329 33.4177252, -111.9222529 33.4178772))",POINT (-111.9221038 33.4178502),399.8,4303.9,19
H B Farmer Education Building,892,,56412.0,yes,,,"MULTIPOLYGON (((-111.9369179 33.4178581, -111.9375849 33.4178534, -111.9375913 33.4182589, -111.9372535 33.4182578, -111.9369152 33.4182636, -111.9369179 33.4178581)))",POINT (-111.9372523 33.4180581),2796.2,30098.0,12
McClintock Hall,893,,56414.0,yes,,,"MULTIPOLYGON (((-111.9363808 33.4199328, -111.9357714 33.4199328, -111.9357714 33.4196561, -111.9357714 33.4194456, -111.9363808 33.4194456, -111.9363808 33.4199328)))",POINT (-111.9360761 33.4196892),3061.8,32956.9,12
Social Sciences,894,,56415.0,yes,,,"MULTIPOLYGON (((-111.9347701 33.419697, -111.9342122 33.419697, -111.9342121 33.4201634, -111.93477 33.4201634, -111.9347701 33.419697)))",POINT (-111.9344911 33.4199302),2678.1,28826.4,12
"Life Sciences A, B, & D-Wing",895,,60505.0,yes,,,"MULTIPOLYGON (((-111.9328266 33.419555, -111.9329803 33.4195557, -111.9329804 33.4195272, -111.9334578 33.4195296, -111.9334564 33.4197241, -111.9333117 33.4197234, -111.9333108 33.4198477, -111.9334603 33.4197746, -111.9334927 33.4198207, -111.9335134 33.4199238, -111.9334783 33.4200167, -111.9334672 33.420044, -111.9334436 33.4200373, -111.9334448 33.4201382, -111.9333812 33.4201387, -111.9333816 33.420169, -111.9328241 33.4201736, -111.9328232 33.4200956, -111.9328266 33.419555)))",POINT (-111.9331409 33.4198547),4074.9,43862.1,12
Irish Hall B,896,,69668.0,yes,,,"MULTIPOLYGON (((-111.9357312 33.4158353, -111.9353964 33.4158353, -111.9353964 33.4160215, -111.9357312 33.4160215, -111.9357312 33.4158353)))",POINT (-111.9355638 33.4159284),642.2,6912.7,17
Irish Hall C,897,,69669.0,yes,,,"MULTIPOLYGON (((-111.9357312 33.4153402, -111.9353964 33.4153402, -111.9353964 33.4155336, -111.9357312 33.4155336, -111.9357312 33.4153402)))",POINT (-111.9355638 33.4154369),665.5,7163.8,17
San Pablo Hall;San Pablo Residence Hall,898,,71887.0,yes,,,"MULTIPOLYGON (((-111.9310618 33.4225114, -111.931388 33.422669, -111.931285 33.4228266, -111.9311476 33.4230343, -111.9308919 33.4229017, -111.9308301 33.4228696, -111.9309216 33.4227281, -111.9310618 33.4225114)), ((-111.9313006 33.4228345, -111.9313622 33.4228624, -111.9314223 33.4227836, -111.931757 33.4227836, -111.931757 33.4232063, -111.9314824 33.4232063, -111.9314824 33.4231633, -111.9313966 33.4231633, -111.9313966 33.4229627, -111.9313536 33.42302, -111.931285 33.4229913, -111.9313193 33.422934, -111.931259 33.4229038, -111.9313006 33.4228345)))",POINT (-111.9313394 33.4228808),3292.2,35436.5,8
,899,,2004287.0,,parking,,"MULTIPOLYGON (((-111.9431178 33.4309866, -111.9430158 33.4309887, -111.9427987 33.4309933, -111.9428288 33.4309188, -111.9427075 33.4309261, -111.9427128 33.4313716, -111.9427716 33.431369, -111.9427738 33.4315276, -111.9427173 33.4315383, -111.9427638 33.4317185, -111.9428694 33.4316836, -111.9429526 33.4316568, -111.942964 33.4316763, -111.9430574 33.4316509, -111.9431044 33.4317029, -111.9431903 33.4316648, -111.9431259 33.431535, -111.9430615 33.4315328, -111.9430696 33.4314947, -111.9431152 33.4314969, -111.9431178 33.4309866)))",POINT (-111.9429211 33.4313227),2870.4,30896.8,1
Arizona State University,900,,3444656.0,,university,,"MULTIPOLYGON (((-111.9399609 33.4239039, -111.9398314 33.4239024, -111.9393434 33.4239035, -111.9391911 33.4238981, -111.9391935 33.42367, -111.9386869 33.4236662, -111.9386834 33.4231902, -111.9386929 33.4231902, -111.9394081 33.4231893, -111.9398537 33.4231887, -111.9399581 33.4231886, -111.9399609 33.4239039)), ((-111.9366614 33.4219091, -111.936563 33.4219081, -111.9358451 33.4219117, -111.9356492 33.4219101, -111.9350652 33.421917, -111.9349692 33.4219161, -111.9349691 33.4220021, -111.9349659 33.4220803, -111.9349706 33.4226097, -111.9349739 33.4231174, -111.9349741 33.4231487, -111.9349761 33.4232093, -111.9349907 33.423297, -111.9349911 33.4233422, -111.93499 33.4233768, -111.9349897 33.423492, -111.9349826 33.4242604, -111.9349809 33.4243346, -111.9349808 33.4243956, -111.9349838 33.4248448, -111.9349717 33.4252787, -111.9349278 33.4254396, -111.9350107 33.4257027, -111.9351219 33.4257882, -111.9352273 33.425845, -111.9355386 33.4259576, -111.9355829 33.4259736, -111.9360886 33.4261526, -111.9366206 33.4263351, -111.9372156 33.4265436, -111.9376528 33.4267086, -111.9383923 33.4270294, -111.9389329 33.427278, -111.9390818 33.4273502, -111.9391063 33.4288554, -111.9388059 33.4288698, -111.9387779 33.4297044, -111.9385345 33.4298061, -111.9381867 33.4300134, -111.9380508 33.4300944, -111.9376678 33.4303063, -111.9375331 33.4303651, -111.9372259 33.4304688, -111.9368333 33.4305487, -111.936465 33.4305639, -111.9360834 33.4305321, -111.9356428 33.430435, -111.9352491 33.4302009, -111.9350596 33.4303286, -111.9350898 33.4300861, -111.9348034 33.4298533, -111.9343977 33.429591, -111.9337154 33.4293205, -111.9333244 33.4292502, -111.9329548 33.4292516, -111.93248 33.4292565, -111.9320911 33.4292167, -111.9309377 33.4288245, -111.9303922 33.428682, -111.9298037 33.4286112, -111.9290141 33.4286301, -111.9282213 33.4287295, -111.9276704 33.4288391, -111.9267723 33.4288065, -111.9264921 33.4287917, -111.9259767 33.4287644, -111.9256534 33.4287431, -111.9252627 33.4286457, -111.9246041 33.4286299, -111.9241294 33.4287085, -111.923123 33.4291905, -111.9228024 33.4292566, -111.9225407 33.4292718, -111.9220592 33.4292672, -111.9211598 33.4292573, -111.9179133 33.4291799, -111.9173548 33.4291964, -111.917341 33.4293282, -111.9172783 33.4294631, -111.9172653 33.429509, -111.9171942 33.4295515, -111.9165191 33.4304935, -111.9160178 33.4311789, -111.9159282 33.4313014, -111.9159098 33.4313742, -111.915778 33.4314061, -111.9147514 33.4321924, -111.914737 33.4322288, -111.9147034 33.4322306, -111.9146725 33.4322419, -111.9146481 33.4322613, -111.914633 33.4322864, -111.9146291 33.4323143, -111.9146367 33.4323417, -111.9146551 33.4323653, -111.914682 33.4323822, -111.9147143 33.4323905, -111.9147442 33.4323898, -111.9147645 33.4324517, -111.9135373 33.4327476, -111.911241 33.4328806, -111.9095002 33.4329807, -111.9093977 33.4329873, -111.9093577 33.4329923, -111.9093402 33.4328486, -111.9093226 33.4326993, -111.9092878 33.4321989, -111.9092783 33.4320939, -111.9092699 33.4319755, -111.9092659 33.4319199, -111.9091891 33.4307936, -111.9091581 33.4303466, -111.9091126 33.4296909, -111.9090965 33.4294256, -111.9090831 33.4291849, -111.9092444 33.4291696, -111.9092561 33.4291685, -111.9101512 33.4290776, -111.9108015 33.4290669, -111.911443 33.4290917, -111.9121485 33.4291688, -111.9126829 33.4292274, -111.9126825 33.4290354, -111.912672 33.4273486, -111.9132013 33.4273548, -111.9132129 33.4266552, -111.9154102 33.4271318, -111.9175761 33.4276227, -111.9174927 33.4237765, -111.9176255 33.4237741, -111.9196785 33.4237709, -111.9212502 33.4237796, -111.9230004 33.4237893, -111.9260087 33.4238131, -111.9262262 33.4238148, -111.9262405 33.4221644, -111.9262368 33.4220172, -111.9262412 33.421881, -111.9262403 33.4216218, -111.9262393 33.4213576, -111.9262382 33.4210663, -111.9262379 33.4209763, -111.9261191 33.4209521, -111.9243772 33.4205887, -111.9242516 33.4205624, -111.9242163 33.4199344, -111.9247205 33.4195424, -111.9248456 33.4194527, -111.9251995 33.4191427, -111.9243613 33.4184039, -111.9243278 33.4183748, -111.9243546 33.4183031, -111.9245118 33.4178815, -111.9255736 33.4179494, -111.9255718 33.417883, -111.9262991 33.4178889, -111.9263029 33.4169296, -111.9263035 33.4168382, -111.9263029 33.4167356, -111.9263017 33.4165401, -111.9263007 33.4163769, -111.9263002 33.416233, -111.9262974 33.4159902, -111.9262944 33.415557, -111.9262927 33.4154402, -111.9262909 33.4153155, -111.9262852 33.4149352, -111.9262878 33.4148429, -111.9264799 33.4148394, -111.9273686 33.4148082, -111.9274004 33.4148076, -111.9273992 33.4146867, -111.9273885 33.4136516, -111.9269526 33.4136421, -111.9269354 33.4129615, -111.9266186 33.4129057, -111.9264193 33.4128824, -111.9262973 33.4128826, -111.926295 33.4127914, -111.9262941 33.4124602, -111.9244206 33.4124242, -111.9243948 33.4111919, -111.9243614 33.4101386, -111.9250546 33.4101331, -111.9262842 33.4102046, -111.9262916 33.4107968, -111.9262937 33.4109526, -111.9262927 33.4110862, -111.926292 33.4111847, -111.9305918 33.4111489, -111.930544 33.4115482, -111.9305606 33.4135119, -111.9305817 33.4136333, -111.9306308 33.413813, -111.930645 33.413892, -111.9306575 33.413971, -111.9306656 33.4140941, -111.9327814 33.4140702, -111.9349449 33.414049, -111.9349469 33.4141674, -111.9349552 33.4146147, -111.934955 33.4146577, -111.9349569 33.4146882, -111.9349581 33.4147255, -111.9349593 33.4147529, -111.9361331 33.4147441, -111.9366081 33.4147406, -111.9366107 33.4147098, -111.9366107 33.4146446, -111.9366104 33.4145994, -111.9370926 33.4146142, -111.9373669 33.4146466, -111.9375837 33.4146896, -111.937825 33.4147525, -111.938104 33.4148441, -111.9382922 33.4149218, -111.9386707 33.4151129, -111.9388168 33.4152112, -111.9389322 33.4153003, -111.9392425 33.41555, -111.9394011 33.4157327, -111.9395362 33.4159003, -111.9395884 33.4159654, -111.9397506 33.4162342, -111.9398815 33.4165303, -111.9399333 33.4167174, -111.9399667 33.4167979, -111.940029 33.4174558, -111.9400253 33.4176249, -111.9400256 33.4177102, -111.9400275 33.4179958, -111.9400217 33.4183487, -111.9400215 33.4184111, -111.9400234 33.4185957, -111.9400261 33.4189851, -111.940028 33.4190552, -111.9400303 33.419138, -111.9400431 33.4202617, -111.9400454 33.4204161, -111.9400474 33.4204936, -111.9400495 33.4205725, -111.9400612 33.4209214, -111.9400726 33.4212626, -111.9400779 33.4214219, -111.9401024 33.4218799, -111.9389394 33.4218979, -111.9389268 33.4218979, -111.938246 33.4218977, -111.9381462 33.4218977, -111.93806 33.4218977, -111.936756 33.4219096, -111.9366614 33.4219091)))",POINT (-111.9280081 33.422848),0.0,31233679.3,8
