link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,facility_type,link_type,free_speed,lanes,capacity,allowed_uses,notes
13459,Lambeth Road,505951999,459,7592,1,"LINESTRING (-0.1114522 51.4964688, -0.1116508 51.4964256, -0.1117134 51.4964129, -0.1117771 51.4963994)",1,23.78,primary,3,32,,,auto,
13460,Lambeth Road,505952000,7594,7595,1,"LINESTRING (-0.1144141 51.4957733, -0.1139031 51.4958914, -0.1136373 51.4959605)",1,57.67,primary,3,32,,,auto,
13461,Lambeth Road,505952000,7595,7594,1,"LINESTRING (-0.1136373 51.4959605, -0.1139031 51.4958914, -0.1144141 51.4957733)",1,57.67,primary,3,32,,,auto,
13462,Lambeth Road,505952001,7595,392,1,"LINESTRING (-0.1136373 51.4959605, -0.1131295 51.4960798)",1,37.57,primary,3,32,,,auto,
13463,Lambeth Road,505952001,392,7593,1,"LINESTRING (-0.1131295 51.4960798, -0.1130235 51.4961015, -0.1127571 51.4961712, -0.1126488 51.4961974, -0.1124722 51.4962402)",1,48.89,primary,3,32,,,auto,
13464,Lambeth Road,505952001,7593,392,1,"LINESTRING (-0.1124722 51.4962402, -0.1126488 51.4961974, -0.1127571 51.4961712, -0.1130235 51.4961015, -0.1131295 51.4960798)",1,48.89,primary,3,32,,,auto,
13465,Lambeth Road,505952001,392,7595,1,"LINESTRING (-0.1131295 51.4960798, -0.1136373 51.4959605)",1,37.57,primary,3,32,,,auto,
13466,Lambeth Road,505952002,7527,7594,1,"LINESTRING (-0.1146993 51.4957035, -0.114503 51.4957526, -0.1144141 51.4957733)",1,21.22,primary,3,32,,,auto,
13467,Lambeth Road,505952002,7594,7527,1,"LINESTRING (-0.1144141 51.4957733, -0.114503 51.4957526, -0.1146993 51.4957035)",1,21.22,primary,3,32,,,auto,
13468,Vauxhall Walk,505954452,7596,575,1,"LINESTRING (-0.120681 51.4887455, -0.1207084 51.4886126)",1,14.90,residential,6,32,,,auto,
13469,Vauxhall Walk,505954453,575,622,1,"LINESTRING (-0.1207084 51.4886126, -0.1206956 51.4885485, -0.1206926 51.4885336, -0.1207286 51.4883232, -0.1207776 51.4882485)",1,41.35,residential,6,32,,,auto,
13470,Vauxhall Walk,505954453,622,575,1,"LINESTRING (-0.1207776 51.4882485, -0.1207286 51.4883232, -0.1206926 51.4885336, -0.1206956 51.4885485, -0.1207084 51.4886126)",1,41.35,residential,6,32,,,auto,
13471,Vauxhall Walk,505954454,7597,7598,1,"LINESTRING (-0.1196703 51.490543, -0.1196937 51.490514)",1,3.61,residential,6,32,,,auto,
13472,Vauxhall Walk,505954455,7598,583,1,"LINESTRING (-0.1196937 51.490514, -0.1197573 51.4904214, -0.1200451 51.490048)",1,57.25,residential,6,32,,,auto,
13473,Vauxhall Walk,505954455,583,7599,1,"LINESTRING (-0.1200451 51.490048, -0.1202809 51.4896933)",1,42.69,residential,6,32,,,auto,
13474,Vauxhall Walk,505954456,605,7600,1,"LINESTRING (-0.1189098 51.4915587, -0.1189259 51.4915413, -0.1190357 51.4914095, -0.1192044 51.4912068, -0.119228 51.491174)",1,48.12,residential,6,32,,,auto,
13475,Vauxhall Walk,505954458,7601,7596,1,"LINESTRING (-0.1206225 51.4889212, -0.1206221 51.488886, -0.1206623 51.4887635, -0.120681 51.4887455)",1,20.20,residential,6,32,,,auto,
13476,Vauxhall Walk,505954459,7600,7602,1,"LINESTRING (-0.119228 51.491174, -0.1192869 51.491092)",1,9.99,residential,6,32,,,auto,
13477,Glasshouse Walk,505954460,575,670,1,"LINESTRING (-0.1207084 51.4886126, -0.1207807 51.4886013, -0.1208048 51.488604, -0.1212654 51.488656, -0.1217266 51.488708, -0.1220054 51.4887394, -0.1220507 51.4887445)",1,94.52,residential,6,32,,,auto,
13478,Glasshouse Walk,505954460,670,575,1,"LINESTRING (-0.1220507 51.4887445, -0.1220054 51.4887394, -0.1217266 51.488708, -0.1212654 51.488656, -0.1208048 51.488604, -0.1207807 51.4886013, -0.1207084 51.4886126)",1,94.52,residential,6,32,,,auto,
13479,Vauxhall Walk,505954461,7603,7597,1,"LINESTRING (-0.1194623 51.4908385, -0.1196703 51.490543)",1,35.88,residential,6,32,,,auto,
13480,Vauxhall Walk,505954462,7599,578,1,"LINESTRING (-0.1202809 51.4896933, -0.1203838 51.4895197)",1,20.58,residential,6,32,,,auto,
13481,Vauxhall Walk,505954462,578,7601,1,"LINESTRING (-0.1203838 51.4895197, -0.1204072 51.4894642, -0.120521 51.489193, -0.1205316 51.4891646, -0.1205871 51.4890155, -0.1206225 51.4889212)",1,68.58,residential,6,32,,,auto,
13482,Tyers Street,505956119,7604,2296,1,"LINESTRING (-0.1181012 51.4911956, -0.1179383 51.4913688)",1,22.32,residential,6,32,,,auto,
13483,Tyers Street,505956120,7605,621,1,"LINESTRING (-0.1192409 51.4867816, -0.1192678 51.4870762, -0.1192997 51.4873821, -0.1193102 51.4875214, -0.1193501 51.4878784, -0.1193739 51.4880309, -0.1193331 51.4881278)",1,150.37,residential,6,32,,,auto,
13484,Tyers Street,505956120,621,6384,1,"LINESTRING (-0.1193331 51.4881278, -0.1192528 51.4883276)",1,22.90,residential,6,32,,,auto,
13485,Tyers Street,505956120,6384,576,1,"LINESTRING (-0.1192528 51.4883276, -0.1192072 51.4884486)",1,13.82,residential,6,32,,,auto,
13486,Tyers Street,505956120,576,584,1,"LINESTRING (-0.1192072 51.4884486, -0.1191842 51.4885108)",1,7.10,residential,6,32,,,auto,
13487,Tyers Street,505956120,584,582,1,"LINESTRING (-0.1191842 51.4885108, -0.1187043 51.4897761)",1,144.57,residential,6,32,,,auto,
13488,Tyers Street,505956120,582,7604,1,"LINESTRING (-0.1187043 51.4897761, -0.1186293 51.4899529, -0.1185847 51.4900724, -0.1184555 51.4904187, -0.1184165 51.4905197, -0.1183364 51.4907287, -0.1181154 51.4911675, -0.1181012 51.4911956)",1,163.36,residential,6,32,,,auto,
13489,Tyers Street,505956121,607,7605,1,"LINESTRING (-0.1192152 51.4865408, -0.1192307 51.4867154, -0.1192409 51.4867816)",1,26.84,residential,6,32,,,auto,
13490,Vauxhall Street,505956322,7606,7607,1,"LINESTRING (-0.1166269 51.4903112, -0.1164726 51.490575)",1,31.22,residential,6,32,,,auto,
13491,Meymott Street,506015142,327,333,1,"LINESTRING (-0.1046035 51.5052064, -0.1055685 51.5052052)",1,66.79,residential,6,32,1,,auto,
13492,Killyon Road,506067704,2250,4222,1,"LINESTRING (-0.1361222 51.4686152, -0.1360904 51.4685871, -0.1360471 51.4685308)",1,10.76,residential,6,32,,,auto,
13493,Lowden Road,506854159,1434,5769,1,"LINESTRING (-0.1021592 51.4585343, -0.1023452 51.458411, -0.1024207 51.4583609, -0.102501 51.4583216, -0.1025401 51.458314, -0.1025831 51.4583107)",1,39.37,residential,6,32,1,,auto,
13494,Lowden Road,506854160,1302,7430,1,"LINESTRING (-0.0985375 51.4609121, -0.098416 51.4609535, -0.0977761 51.4612183, -0.0969871 51.4615449)",1,128.44,residential,6,32,1,,auto,
13495,Lowden Road,506854160,7430,1302,1,"LINESTRING (-0.0969871 51.4615449, -0.0977761 51.4612183, -0.098416 51.4609535, -0.0985375 51.4609121)",1,128.44,residential,6,32,1,,auto,
13496,Ferndene Road,506855365,3430,7608,1,"LINESTRING (-0.0953221 51.4618739, -0.095139 51.4621206, -0.0947793 51.4625815, -0.0943894 51.463036)",1,144.51,residential,6,32,,,auto,
13497,Ferndene Road,506855365,7429,3430,1,"LINESTRING (-0.0964889 51.4610556, -0.0964453 51.4610716, -0.096404 51.4610868, -0.0964039 51.4610868, -0.0962038 51.4611665, -0.0960131 51.4612425, -0.0959126 51.4612863, -0.0958408 51.4613279, -0.0957825 51.461369, -0.0956892 51.4614393, -0.0955949 51.4615353, -0.0953647 51.461821, -0.0953221 51.4618739)",1,125.15,residential,6,32,,,auto,
13498,Ferndene Road,506855365,1303,7429,1,"LINESTRING (-0.0982344 51.4603716, -0.0981834 51.4604079, -0.0979475 51.4604993, -0.0979434 51.4605008, -0.0974279 51.460696, -0.0966988 51.4609753, -0.0965389 51.4610365, -0.0964889 51.4610556)",1,143.09,residential,6,32,,,auto,
13499,Ferndene Road,506855365,3430,7429,1,"LINESTRING (-0.0953221 51.4618739, -0.0953647 51.461821, -0.0955949 51.4615353, -0.0956892 51.4614393, -0.0957825 51.461369, -0.0958408 51.4613279, -0.0959126 51.4612863, -0.0960131 51.4612425, -0.0962038 51.4611665, -0.0964039 51.4610868, -0.096404 51.4610868, -0.0964453 51.4610716, -0.0964889 51.4610556)",1,125.15,residential,6,32,,,auto,
13500,Ferndene Road,506855365,7608,3430,1,"LINESTRING (-0.0943894 51.463036, -0.0947793 51.4625815, -0.095139 51.4621206, -0.0953221 51.4618739)",1,144.51,residential,6,32,,,auto,
13501,Ferndene Road,506855365,7429,1303,1,"LINESTRING (-0.0964889 51.4610556, -0.0965389 51.4610365, -0.0966988 51.4609753, -0.0974279 51.460696, -0.0979434 51.4605008, -0.0979475 51.4604993, -0.0981834 51.4604079, -0.0982344 51.4603716)",1,143.09,residential,6,32,,,auto,
13502,Rectory Grove,506864158,7609,3622,1,"LINESTRING (-0.1411192 51.4658681, -0.1409957 51.4660802)",1,25.09,residential,6,32,,,auto,
13503,Rectory Grove,506864158,3622,4122,1,"LINESTRING (-0.1409957 51.4660802, -0.1408249 51.4663636, -0.1406712 51.4666362)",1,65.79,residential,6,32,,,auto,
13504,Rectory Grove,506864158,4122,6062,1,"LINESTRING (-0.1406712 51.4666362, -0.1406453 51.4667228, -0.1406372 51.4667626, -0.1406315 51.4668009, -0.1406304 51.4668441, -0.1406341 51.4668859, -0.1406889 51.4672159, -0.1406974 51.4672931, -0.1406981 51.4673412, -0.1406935 51.4673913, -0.140687 51.4674148, -0.1406738 51.4674487)",1,90.95,residential,6,32,,,auto,
13505,Rectory Grove,506864158,6062,7610,1,"LINESTRING (-0.1406738 51.4674487, -0.1406562 51.4674923, -0.1406117 51.4675394, -0.140531 51.4676168, -0.1404017 51.4677229)",1,36.15,residential,6,32,,,auto,
13506,Rectory Grove,506864158,3622,7609,1,"LINESTRING (-0.1409957 51.4660802, -0.1411192 51.4658681)",1,25.09,residential,6,32,,,auto,
13507,Rectory Grove,506864158,4122,3622,1,"LINESTRING (-0.1406712 51.4666362, -0.1408249 51.4663636, -0.1409957 51.4660802)",1,65.79,residential,6,32,,,auto,
13508,Rectory Grove,506864158,6062,4122,1,"LINESTRING (-0.1406738 51.4674487, -0.140687 51.4674148, -0.1406935 51.4673913, -0.1406981 51.4673412, -0.1406974 51.4672931, -0.1406889 51.4672159, -0.1406341 51.4668859, -0.1406304 51.4668441, -0.1406315 51.4668009, -0.1406372 51.4667626, -0.1406453 51.4667228, -0.1406712 51.4666362)",1,90.95,residential,6,32,,,auto,
13509,Rectory Grove,506864158,7610,6062,1,"LINESTRING (-0.1404017 51.4677229, -0.140531 51.4676168, -0.1406117 51.4675394, -0.1406562 51.4674923, -0.1406738 51.4674487)",1,36.15,residential,6,32,,,auto,
13510,Albion Avenue,506865726,7611,7612,1,"LINESTRING (-0.1344286 51.4693632, -0.1344005 51.4693352)",1,3.67,residential,6,32,,,auto,
13511,Turret Grove,506868861,2287,7613,1,"LINESTRING (-0.1408846 51.4678269, -0.1407342 51.4678218, -0.1406737 51.4678172, -0.1406117 51.4678066)",1,19.11,residential,6,32,1,,auto,
13512,Turret Grove,506868861,7613,2287,1,"LINESTRING (-0.1406117 51.4678066, -0.1406737 51.4678172, -0.1407342 51.4678218, -0.1408846 51.4678269)",1,19.11,residential,6,32,1,,auto,
13513,Redcross Way,507040518,5606,5805,1,"LINESTRING (-0.0949612 51.5021773, -0.0949227 51.5022288, -0.0948252 51.5023968, -0.094617 51.5026442)",1,57.23,unclassified,20,32,1,,auto,
13514,Redcross Way,507040518,2010,5606,1,"LINESTRING (-0.0950599 51.5020695, -0.0950178 51.5021077, -0.0949612 51.5021773)",1,13.83,unclassified,20,32,1,,auto,
13515,Redcross Way,507040518,5805,7614,1,"LINESTRING (-0.094617 51.5026442, -0.0939419 51.5034465, -0.0937825 51.5036553)",1,126.41,unclassified,20,32,1,,auto,
13516,Albany Road,507052682,6612,6613,1,"LINESTRING (-0.0881905 51.4833243, -0.0882138 51.4832815, -0.0883815 51.4832282, -0.0884573 51.483203, -0.0885218 51.4832259)",1,29.15,secondary,4,32,,,auto,
13517,Albany Road,507052688,7615,7616,1,"LINESTRING (-0.0879816 51.4833797, -0.0880855 51.483353)",1,7.78,secondary,4,32,,,auto,
13518,Albany Road,507052688,7616,7615,1,"LINESTRING (-0.0880855 51.483353, -0.0879816 51.4833797)",1,7.78,secondary,4,32,,,auto,
13519,Albany Road,507052693,7617,7618,1,"LINESTRING (-0.0866826 51.4837073, -0.0867753 51.4836844)",1,6.91,secondary,4,32,,,auto,
13520,Albany Road,507052693,7618,7617,1,"LINESTRING (-0.0867753 51.4836844, -0.0866826 51.4837073)",1,6.91,secondary,4,32,,,auto,
13521,Albany Road,507052695,6613,7619,1,"LINESTRING (-0.0885218 51.4832259, -0.0885382 51.4832182, -0.0888486 51.4831281, -0.0890446 51.4830612, -0.0893216 51.4829734, -0.0894364 51.4829409)",1,70.87,secondary,4,32,,,auto,
13522,Albany Road,507052695,7619,6613,1,"LINESTRING (-0.0894364 51.4829409, -0.0893216 51.4829734, -0.0890446 51.4830612, -0.0888486 51.4831281, -0.0885382 51.4832182, -0.0885218 51.4832259)",1,70.87,secondary,4,32,,,auto,
13523,Portland Street,507052697,7620,7621,1,"LINESTRING (-0.0881527 51.4835499, -0.0881014 51.4835406, -0.088063 51.4834897)",1,9.95,unclassified,20,32,,,auto,
13524,Portland Street,507052697,7621,7622,1,"LINESTRING (-0.088063 51.4834897, -0.0880394 51.4834654)",1,3.16,unclassified,20,32,,,auto,
13525,Portland Street,507052698,7616,7620,1,"LINESTRING (-0.0880855 51.483353, -0.088168 51.4834977, -0.0881764 51.4835179, -0.0881527 51.4835499)",1,23.31,unclassified,20,32,,,auto,
13526,Albany Road,507055227,7623,6614,1,"LINESTRING (-0.0863489 51.4838473, -0.0862973 51.4838615, -0.0862055 51.4838478)",1,10.44,secondary,4,32,,,auto,
13527,Albany Road,507055227,6603,7623,1,"LINESTRING (-0.0864993 51.4837588, -0.0864562 51.4838161, -0.0863489 51.4838473)",1,15.24,secondary,4,32,,,auto,
13528,Wells Way,507058747,6605,6606,1,"LINESTRING (-0.0861019 51.48382, -0.0860178 51.4838057, -0.0860045 51.4837558, -0.085992 51.4837105, -0.0859786 51.483656, -0.0860435 51.4836267)",1,28.45,tertiary,5,32,,,auto,
13529,Albany Road,507058749,6601,6604,1,"LINESTRING (-0.0860179 51.4839081, -0.0861283 51.4838706)",1,8.71,secondary,4,32,,,auto,
13530,Albany Road,507058749,6604,6601,1,"LINESTRING (-0.0861283 51.4838706, -0.0860179 51.4839081)",1,8.71,secondary,4,32,,,auto,
13531,Albany Road,507058750,6603,7617,1,"LINESTRING (-0.0864993 51.4837588, -0.0866826 51.4837073)",1,13.92,secondary,4,32,,,auto,
13532,Albany Road,507058750,7617,6603,1,"LINESTRING (-0.0866826 51.4837073, -0.0864993 51.4837588)",1,13.92,secondary,4,32,,,auto,
13533,Wells Way,507058751,6606,7074,1,"LINESTRING (-0.0860435 51.4836267, -0.0859367 51.4831796, -0.0859106 51.4830415)",1,65.72,tertiary,5,32,1,,auto,
13534,Wells Way,507058751,7074,6606,1,"LINESTRING (-0.0859106 51.4830415, -0.0859367 51.4831796, -0.0860435 51.4836267)",1,65.72,tertiary,5,32,2,,auto,
13535,Carlisle Lane,507117176,4135,6123,1,"LINESTRING (-0.1155238 51.4965971, -0.1155117 51.4966265, -0.1153369 51.497035, -0.1153352 51.4973498, -0.115314 51.4975084, -0.1153042 51.4975459, -0.115198 51.497847, -0.1151679 51.4979204, -0.115161 51.4979431)",1,152.58,residential,6,32,,,auto,
13536,Sancroft Street,507120964,594,7624,1,"LINESTRING (-0.1165221 51.4898858, -0.1158764 51.4897338, -0.1150748 51.4894893)",1,109.59,residential,6,32,1,,auto,
13537,Vauxhall Street,507122643,7625,7626,1,"LINESTRING (-0.117233 51.4884976, -0.117353 51.4887558)",1,29.89,residential,6,32,1,,auto,
13538,Vauxhall Street,507122643,7626,7625,1,"LINESTRING (-0.117353 51.4887558, -0.117233 51.4884976)",1,29.89,residential,6,32,1,,auto,
13539,Newburn Street,507122646,7627,7628,1,"LINESTRING (-0.1164948 51.4879429, -0.1166154 51.4878678, -0.1167858 51.4877915, -0.1168611 51.4877769, -0.1169151 51.4877665)",1,35.72,residential,6,32,,,auto,
13540,Vauxhall Street,507122651,7629,6388,1,"LINESTRING (-0.1174291 51.4889735, -0.1174315 51.4890172, -0.1174191 51.4890449, -0.1173981 51.4890772, -0.1173842 51.4890961)",1,14.25,residential,6,32,1,,auto,
13541,Vauxhall Street,507122651,6388,7629,1,"LINESTRING (-0.1173842 51.4890961, -0.1173981 51.4890772, -0.1174191 51.4890449, -0.1174315 51.4890172, -0.1174291 51.4889735)",1,14.25,residential,6,32,1,,auto,
13542,Vauxhall Street,507122660,7630,7629,1,"LINESTRING (-0.1173846 51.4888772, -0.1174224 51.488908, -0.117433 51.4889362, -0.1174291 51.4889735)",1,11.69,residential,6,32,1,,auto,
13543,Vauxhall Street,507122660,7629,7630,1,"LINESTRING (-0.1174291 51.4889735, -0.117433 51.4889362, -0.1174224 51.488908, -0.1173846 51.4888772)",1,11.69,residential,6,32,1,,auto,
13544,Orsett Street,507124192,609,5541,1,"LINESTRING (-0.1157733 51.4890897, -0.1161883 51.4892248, -0.116234 51.4892397, -0.1167075 51.489368, -0.1170849 51.4894703, -0.1171483 51.4894875)",1,105.03,residential,6,32,1,,auto,
13545,Sancroft Street,507124193,7624,590,1,"LINESTRING (-0.1150748 51.4894893, -0.1149708 51.4894569, -0.1149208 51.4894423)",1,11.88,residential,6,32,1,,auto,
13546,Aveline Street,507124529,690,7631,1,"LINESTRING (-0.1142832 51.4878342, -0.1138948 51.4874414, -0.1138682 51.4874129)",1,54.96,residential,6,32,,,auto,
13547,Aveline Street,507124529,7631,690,1,"LINESTRING (-0.1138682 51.4874129, -0.1138948 51.4874414, -0.1142832 51.4878342)",1,54.96,residential,6,32,,,auto,
13548,Loughborough Street,507124531,7043,7632,1,"LINESTRING (-0.1150783 51.4869133, -0.1150884 51.4870471, -0.1151111 51.4873446, -0.1151128 51.4873662, -0.1151765 51.487506)",1,66.58,residential,6,32,,,auto,
13549,Loughborough Street,507124531,7632,598,1,"LINESTRING (-0.1151765 51.487506, -0.1153042 51.4877476, -0.1154499 51.4879979, -0.1154435 51.4880479)",1,63.46,residential,6,32,,,auto,
13550,Aveline Street,507124532,689,690,1,"LINESTRING (-0.1144141 51.4879708, -0.1143866 51.4879431, -0.1142832 51.4878342)",1,17.69,residential,6,32,,,auto,
13551,Brangton Road,507124548,691,7632,1,"LINESTRING (-0.1144418 51.4877693, -0.114484 51.4877527, -0.1145388 51.4877298, -0.114845 51.4876111, -0.1150525 51.4875391, -0.1151279 51.4875189, -0.1151765 51.487506)",1,58.79,residential,6,32,,,auto,
13552,Belvedere Road,507442567,7633,7634,1,"LINESTRING (-0.1176102 51.5028082, -0.1176813 51.502782, -0.1177014 51.5027456, -0.1177684 51.5025545, -0.1177594 51.5025279)",1,34.77,residential,6,32,,,auto,
13553,Belvedere Road,507442568,7634,6514,1,"LINESTRING (-0.1177594 51.5025279, -0.1180181 51.5019822, -0.1180806 51.5018408, -0.1181324 51.5017235, -0.1184105 51.5010187)",1,173.80,residential,6,32,,,auto,
13554,Belvedere Road,507442569,7635,7633,1,"LINESTRING (-0.1176767 51.5025771, -0.1176711 51.5025916, -0.1175985 51.5027782, -0.1176102 51.5028082)",1,26.44,residential,6,32,,,auto,
13555,Belvedere Road,507442569,7633,7635,1,"LINESTRING (-0.1176102 51.5028082, -0.1175985 51.5027782, -0.1176711 51.5025916, -0.1176767 51.5025771)",1,26.44,residential,6,32,,,auto,
13556,Rolls Road,507820585,6826,6527,1,"LINESTRING (-0.0747568 51.4893245, -0.0747277 51.4893008, -0.0747147 51.4892721, -0.0747188 51.4892439, -0.0747385 51.4892183)",1,12.94,secondary,4,32,,,auto,
13557,Rolls Road,507820585,6527,2204,1,"LINESTRING (-0.0747385 51.4892183, -0.0747713 51.4891987, -0.0748335 51.4891855)",1,7.70,secondary,4,32,,,auto,
13558,Rolls Road,507820586,4511,7636,1,"LINESTRING (-0.0735569 51.4889844, -0.0736611 51.4890146)",1,7.96,secondary,4,32,,,auto,
13559,Rolls Road,507820594,7636,6526,1,"LINESTRING (-0.0736611 51.4890146, -0.0743155 51.4891826)",1,49.01,secondary,4,32,,,auto,
13560,Dunton Road,507820595,5680,5675,1,"LINESTRING (-0.0778549 51.4890046, -0.0777266 51.4890572)",1,10.64,secondary,4,32,,,auto,
13561,Mandela Way,507820597,2747,7062,1,"LINESTRING (-0.0749666 51.4895193, -0.0751318 51.4897062, -0.0752542 51.4898022, -0.0753596 51.4898788, -0.0754628 51.489943)",1,58.67,secondary,4,32,1,,auto,
13562,Mandela Way,507820597,7062,2747,1,"LINESTRING (-0.0754628 51.489943, -0.0753596 51.4898788, -0.0752542 51.4898022, -0.0751318 51.4897062, -0.0749666 51.4895193)",1,58.67,secondary,4,32,1,,auto,
13563,Fortune Place,507822565,5983,2740,1,"LINESTRING (-0.0718203 51.4872448, -0.0720815 51.4869693, -0.0721156 51.4869333)",1,40.22,residential,6,32,,,auto,
13564,Grove Lane,507842697,6305,6306,1,"LINESTRING (-0.0870315 51.4689211, -0.0869161 51.4687256)",1,23.16,tertiary,5,32,,,auto,
13565,Grove Lane,507842697,6306,6305,1,"LINESTRING (-0.0869161 51.4687256, -0.0870315 51.4689211)",1,23.16,tertiary,5,32,,,auto,
13566,Rodney Road,507856460,1890,7637,1,"LINESTRING (-0.0905852 51.4915391, -0.0906896 51.4915649)",1,7.78,tertiary,5,32,,,auto,
13567,Rodney Road,507856460,7637,1890,1,"LINESTRING (-0.0906896 51.4915649, -0.0905852 51.4915391)",1,7.78,tertiary,5,32,,,auto,
13568,Balfour Road,507856462,7638,3995,1,"LINESTRING (-0.0917462 51.4939001, -0.0916931 51.4937028, -0.0916809 51.4936471, -0.0916617 51.4935673, -0.0916591 51.4935457)",1,39.88,residential,6,32,,,auto,
13569,Bartholomew Street,507856465,1925,4253,1,"LINESTRING (-0.0887223 51.494685, -0.0882716 51.4948783, -0.0879291 51.495021)",1,66.42,residential,6,32,,,auto,
13570,Bartholomew Street,507856465,7639,1925,1,"LINESTRING (-0.0893296 51.4942194, -0.0893283 51.4943324, -0.0893184 51.4943599, -0.0892961 51.4943935, -0.0892586 51.4944179, -0.0889314 51.494581, -0.0887223 51.494685)",1,71.04,residential,6,32,,,auto,
13571,Bartholomew Street,507856465,1925,7639,1,"LINESTRING (-0.0887223 51.494685, -0.0889314 51.494581, -0.0892586 51.4944179, -0.0892961 51.4943935, -0.0893184 51.4943599, -0.0893283 51.4943324, -0.0893296 51.4942194)",1,71.04,residential,6,32,,,auto,
13572,Bartholomew Street,507856465,4253,1925,1,"LINESTRING (-0.0879291 51.495021, -0.0882716 51.4948783, -0.0887223 51.494685)",1,66.42,residential,6,32,,,auto,
13573,Balfour Road,507856467,3415,7638,1,"LINESTRING (-0.0917913 51.4940677, -0.0917462 51.4939001)",1,18.90,residential,6,32,,,auto,
13574,Balfour Road,507856477,3411,7640,1,"LINESTRING (-0.0915104 51.4930658, -0.0915416 51.4932083, -0.0915851 51.4933666, -0.0916037 51.4934176, -0.0916235 51.4934694)",1,45.59,residential,6,32,,,auto,
13575,Bricklayers Arms Flyover,507856486,7641,4401,1,"LINESTRING (-0.0892259 51.4942191, -0.0888865 51.4941841)",1,23.82,trunk,2,48,1,,auto,
13576,New Kent Road,507856489,7639,7641,1,"LINESTRING (-0.0893296 51.4942194, -0.0892259 51.4942191)",1,7.18,trunk,2,48,2,,auto,
13577,New Kent Road,507856495,7642,4105,1,"LINESTRING (-0.0909659 51.4942161, -0.0905964 51.4942175, -0.0901742 51.4942185)",1,54.81,trunk,2,48,2,,auto,
13578,New Kent Road,507856495,4105,7639,1,"LINESTRING (-0.0901742 51.4942185, -0.0893296 51.4942194)",1,58.47,trunk,2,48,2,,auto,
13579,Rodney Road,507856497,2209,7643,1,"LINESTRING (-0.0908057 51.4915919, -0.0917533 51.4917903, -0.0920379 51.4918565, -0.0923731 51.4919632, -0.0925197 51.4920103, -0.0925586 51.4920289)",1,131.13,tertiary,5,32,,,auto,
13580,Rodney Road,507856497,7643,2209,1,"LINESTRING (-0.0925586 51.4920289, -0.0925197 51.4920103, -0.0923731 51.4919632, -0.0920379 51.4918565, -0.0917533 51.4917903, -0.0908057 51.4915919)",1,131.13,tertiary,5,32,,,auto,
13581,St Georges Way,507858171,6831,7644,1,"LINESTRING (-0.0801515 51.4817674, -0.0805348 51.4817468)",1,26.64,tertiary,5,32,,,auto,
13582,St Georges Way,507858171,7644,6831,1,"LINESTRING (-0.0805348 51.4817468, -0.0801515 51.4817674)",1,26.64,tertiary,5,32,,,auto,
13583,St Georges Way,507858172,7645,7076,1,"LINESTRING (-0.085409 51.4815152, -0.0854518 51.4815135, -0.0855469 51.4815114)",1,9.56,tertiary,5,32,,,auto,
13584,St Georges Way,507858172,7646,3180,1,"LINESTRING (-0.0806131 51.4817474, -0.0807753 51.4817323, -0.081 51.4817162, -0.0812512 51.4816995, -0.083082 51.4816141, -0.0837787 51.48158)",1,220.04,tertiary,5,32,,,auto,
13585,St Georges Way,507858172,3180,7645,1,"LINESTRING (-0.0837787 51.48158, -0.0840873 51.4815665, -0.0843045 51.4815588, -0.085409 51.4815152)",1,113.13,tertiary,5,32,,,auto,
13586,St Georges Way,507858172,7076,7645,1,"LINESTRING (-0.0855469 51.4815114, -0.0854518 51.4815135, -0.085409 51.4815152)",1,9.56,tertiary,5,32,,,auto,
13587,St Georges Way,507858172,3180,7646,1,"LINESTRING (-0.0837787 51.48158, -0.083082 51.4816141, -0.0812512 51.4816995, -0.081 51.4817162, -0.0807753 51.4817323, -0.0806131 51.4817474)",1,220.04,tertiary,5,32,,,auto,
13588,St Georges Way,507858172,7645,3180,1,"LINESTRING (-0.085409 51.4815152, -0.0843045 51.4815588, -0.0840873 51.4815665, -0.0837787 51.48158)",1,113.13,tertiary,5,32,,,auto,
13589,Kelly Avenue,507860435,7166,7647,1,"LINESTRING (-0.0757976 51.4767348, -0.0757457 51.4767056, -0.0757304 51.4766648, -0.0757658 51.4766357)",1,13.56,residential,6,32,,,auto,
13590,Commercial Way,507860436,3147,1847,1,"LINESTRING (-0.077135 51.4765807, -0.0774857 51.4765004, -0.0778782 51.4764158, -0.078087 51.476314, -0.0785125 51.4761065, -0.0785958 51.4760618)",1,118.05,tertiary,5,32,,,auto,
13591,Commercial Way,507860436,4099,5074,1,"LINESTRING (-0.0758199 51.4767807, -0.0760323 51.476757, -0.0762284 51.4767352)",1,28.74,tertiary,5,32,,,auto,
13592,Commercial Way,507860436,5074,3147,1,"LINESTRING (-0.0762284 51.4767352, -0.0767358 51.4766547, -0.077135 51.4765807)",1,65.11,tertiary,5,32,,,auto,
13593,Commercial Way,507860436,3147,5074,1,"LINESTRING (-0.077135 51.4765807, -0.0767358 51.4766547, -0.0762284 51.4767352)",1,65.11,tertiary,5,32,,,auto,
13594,Commercial Way,507860436,1847,3147,1,"LINESTRING (-0.0785958 51.4760618, -0.0785125 51.4761065, -0.078087 51.476314, -0.0778782 51.4764158, -0.0774857 51.4765004, -0.077135 51.4765807)",1,118.05,tertiary,5,32,,,auto,
