name,node_id,osm_node_id,ctrl_type,x_coord,y_coord,is_boundary,activity_type,poi_id,zone_id,notes
,522,12353264,,-0.1048956,51.4987596,,,,,
,523,4892316673,,-0.1047840,51.4988067,,,,,
,524,24923379,,-0.1080754,51.5006134,,,,,
,525,25499047,,-0.1071622,51.5013171,,,,,
,526,25499052,,-0.1077830,51.5003572,,,,,
,527,25499043,,-0.1073724,51.5000453,,,,,
,528,25499046,,-0.1058765,51.5010793,,,,,
,529,25499127,,-0.1078039,51.4997312,,,,,
,530,6236684492,,-0.1073145,51.4994417,,,,,
,531,6880053723,,-0.1027578,51.4988333,,,,,
,532,6880053757,,-0.1031199,51.4991963,,,,,
,533,25499146,,-0.1034748,51.4994707,,,,,
,534,25499158,,-0.1073536,51.4984842,,,,,
,535,514356684,,-0.1084201,51.4990544,,,,,
,536,8942217485,,-0.1035355,51.4976849,,,,,
,537,8942228058,signal,-0.1046025,51.4963025,,,,,
,538,4156273389,,-0.1047634,51.4961255,,,,,
,539,25499118,,-0.1005869,51.4990000,,,,,
,540,358941845,,-0.1012825,51.4996616,,,,,
,541,9289142894,,-0.0992129,51.4971509,,,,,
,542,5874644802,,-0.1001749,51.4978264,,,,,
,543,6143363879,,-0.1102675,51.4983092,,,,,
,544,254339422,,-0.1099950,51.4988051,,,,,
,545,25499351,,-0.1093990,51.4998096,,,,,
,546,25499349,,-0.1087556,51.4996394,,,,,
,547,25499386,,-0.0994802,51.5000925,,,,,
,548,1103482392,,-0.0989277,51.4998951,,,,,
,549,7958025241,,-0.0989561,51.5005399,,,,,
,550,25499384,,-0.0984666,51.5003395,,,,,
,551,25473389,,-0.0968055,51.5043780,,,,,
,552,25473388,,-0.0956982,51.5044144,,,,,
,553,25497464,,-0.0966415,51.5040840,,,,,
,554,9024578468,,-0.0965871,51.5039874,,,,,
,555,25423869,,-0.0668205,51.4722724,,,,,
,556,102972637,,-0.0665514,51.4723029,,,,,
,557,25423751,,-0.0656578,51.4724126,,,,,
,558,290471769,,-0.0682000,51.4721068,,,,,
,559,3135262752,signal,-0.0694711,51.4720241,,,,,
,560,25423785,,-0.0696695,51.4720051,,,,,
,561,6470979016,signal,-0.1017949,51.4963868,,,,,
,562,74027695,,-0.1017154,51.4962992,,,,,
,563,9262047781,signal,-0.0769640,51.4617644,,,,,
,564,4929503018,signal,-0.0770976,51.4617909,,,,,
,565,803752,,-0.0772624,51.4617991,,,,,
,566,29713659,,-0.0799416,51.4616464,,,,,
,567,13824256,,-0.0807672,51.4620710,,,,,
,568,25500515,,-0.0753988,51.4607993,,,,,
,569,7875866946,,-0.0756496,51.4610371,,,,,
,570,25150691,,-0.0764084,51.4615361,,,,,
,571,36136179,,-0.0809338,51.4621803,,,,,
,572,13824259,,-0.0839957,51.4649154,,,,,
,573,36268497,,-0.0839705,51.4650486,,,,,
,574,25501327,,-0.1197340,51.4885120,,,,,
,575,25501321,,-0.1207084,51.4886126,,,,,
,576,25501326,,-0.1192072,51.4884486,,,,,
,577,25501329,,-0.1191826,51.4898681,,,,,
,578,25501323,,-0.1203838,51.4895197,,,,,
,579,345868871,,-0.1218733,51.4897276,,,,,
,580,1691695883,,-0.1172020,51.4893945,,,,,
,581,25502594,,-0.1181573,51.4896347,,,,,
,582,25501324,,-0.1187043,51.4897761,,,,,
,583,25501319,,-0.1200451,51.4900480,,,,,
,584,25502143,,-0.1191842,51.4885108,,,,,
,585,6848973192,,-0.1170027,51.4861914,,,,,
,586,25530339,,-0.1167931,51.4850385,,,,,
,587,25502283,,-0.1173668,51.4866993,,,,,
,588,25502284,,-0.1170672,51.4867515,,,,,
,589,25502890,,-0.1144718,51.4899848,,,,,
,590,25502651,,-0.1149208,51.4894423,,,,,
,591,4849780710,,-0.1123045,51.4895296,,,,,
,592,21511915,,-0.1112006,51.4893722,,,,,
,593,25502684,,-0.1168481,51.4899507,,,,,
,594,4967069559,,-0.1165221,51.4898858,,,,,
,595,3654011289,,-0.1127750,51.4871189,,,,,
,596,730856505,,-0.1132165,51.4876122,,,,,
,597,25502598,,-0.1160158,51.4882806,,,,,
,598,25502599,,-0.1154435,51.4880479,,,,,
,599,25502604,,-0.1147221,51.4882617,,,,,
,600,1691695838,,-0.1167011,51.4873442,,,,,
,601,25530458,,-0.1158046,51.4876120,,,,,
,602,672965167,,-0.1165156,51.4868393,,,,,
,603,8008264080,,-0.1164877,51.4867594,,,,,
,604,25503803,,-0.1187708,51.4917010,,,,,
,605,2028902232,,-0.1189098,51.4915587,,,,,
,606,10865118,,-0.1192029,51.4864608,,,,,
,607,4957734363,,-0.1192152,51.4865408,,,,,
,608,25504033,,-0.1153392,51.4889483,,,,,
,609,4967088337,,-0.1157733,51.4890897,,,,,
,610,25504203,,-0.1168985,51.4912686,,,,,
,611,25504204,,-0.1166199,51.4915966,,,,,
,612,25504404,,-0.1171552,51.4910307,,,,,
,613,9136383887,,-0.1171737,51.4914122,,,,,
,614,25504429,,-0.1186824,51.4916692,,,,,
,615,25504207,,-0.1181502,51.4924000,,,,,
,616,7728054732,,-0.1169163,51.4936113,,,,,
,617,1115095376,,-0.1191191,51.4926971,,,,,
,618,25504247,,-0.1204103,51.4929545,,,,,
,619,364272,,-0.1195893,51.4939814,,,,,
,620,21508957,,-0.1209710,51.4922664,,,,,
,621,25502136,,-0.1193331,51.4881278,,,,,
,622,25504811,,-0.1207776,51.4882485,,,,,
,623,2246184959,,-0.1163008,51.4906741,,,,,
,624,25504973,,-0.1156130,51.4912221,,,,,
,625,1126108090,,-0.1143163,51.4905886,,,,,
,626,25504997,,-0.1142213,51.4906821,,,,,
,627,21511934,,-0.1148161,51.4901136,,,,,
,628,25505545,,-0.1110767,51.4911478,,,,,
,629,730856688,,-0.1127992,51.4917983,,,,,
,630,25505010,,-0.1128665,51.4918524,,,,,
,631,25505546,,-0.1126590,51.4920367,,,,,
,632,730856729,,-0.1126087,51.4924487,,,,,
,633,1844769525,,-0.1170025,51.4936287,,,,,
,634,25507334,,-0.1446139,51.4970098,,,,,
,635,1232048197,,-0.1446909,51.4970336,,,,,
,636,5998966289,,-0.1442959,51.4974516,,,,,
Buckingham Palace Road / Bressenden Place,637,2213529567,,-0.1443989,51.4973066,,,,,
,638,25473403,,-0.1149892,51.4984254,,,,,
,639,25471792,,-0.1150064,51.4983776,,,,,
,640,6297799650,,-0.1124913,51.4988761,,,,,
,641,6297799660,,-0.1124256,51.4989624,,,,,
,642,4952188717,signal,-0.1356885,51.4976324,,,,,
,643,108300,,-0.1359047,51.4979761,,,,,
,644,108301,,-0.1364924,51.4984384,,,,,
,645,25524251,,-0.1372504,51.4987578,,,,,
,646,1283446717,,-0.1373448,51.4987888,,,,,
,647,25524235,,-0.1392086,51.4984048,,,,,
,648,24973083,,-0.1398609,51.4981095,,,,,
,649,3164182086,,-0.1329680,51.4996841,,,,,
,650,25524261,,-0.1333912,51.4991510,,,,,
,651,108293,,-0.1337589,51.4986705,,,,,
,652,7601278753,signal,-0.1340140,51.4979184,,,,,
,653,108097,,-0.1339739,51.4978454,,,,,
,654,5728908660,,-0.1354674,51.4992434,,,,,
,655,25524248,,-0.1352199,51.4985435,,,,,
,656,9210633871,,-0.1340120,51.4996880,,,,,
,657,12198505,,-0.1338377,51.4997210,,,,,
,658,25524250,,-0.1361811,51.4985322,,,,,
,659,25524262,,-0.1339396,51.4991335,,,,,
,660,25077808,,-0.1396691,51.4941901,,,,,
,661,3167400031,,-0.1351717,51.4963488,,,,,
,662,108334,,-0.1340520,51.4946426,,,,,
,663,108336,,-0.1327489,51.4951150,,,,,
,664,25276669,,-0.1345095,51.4941626,,,,,
,665,108333,,-0.1343356,51.4950030,,,,,
,666,25261290,,-0.1356677,51.4954731,,,,,
,667,108332,,-0.1351591,51.4960533,,,,,
,668,24973090,,-0.1336378,51.4965476,,,,,
,669,292252720,,-0.1336732,51.4966486,,,,,
,670,1955520876,,-0.1220507,51.4887445,,,,,
,671,2146058914,,-0.1220837,51.4877827,,,,,
,672,2146058883,,-0.1220387,51.4865365,,,,,
,673,2146058879,,-0.1220366,51.4863718,,,,,
,674,25529951,,-0.1231789,51.4878356,,,,,
,675,500596874,,-0.1227288,51.4877873,,,,,
,676,107093858,,-0.1212742,51.4859480,,,,,
,677,8432418594,signal,-0.1212836,51.4860617,,,,,
,678,1937709604,,-0.1211316,51.4862043,,,,,
,679,3654005550,,-0.1134764,51.4827725,,,,,
,680,10865144,,-0.1143423,51.4827439,,,,,
,681,3654011292,,-0.1137751,51.4869564,,,,,
,682,3653938849,,-0.1133252,51.4854225,,,,,
,683,6029529970,,-0.1119049,51.4857918,,,,,
,684,2430375702,,-0.1134902,51.4852707,,,,,
,685,25530350,,-0.1120833,51.4850074,,,,,
,686,672965177,,-0.1137595,51.4843004,,,,,
,687,4202795060,,-0.1111140,51.4853749,,,,,
,688,25530351,,-0.1123718,51.4853130,,,,,
,689,4967093170,,-0.1144141,51.4879708,,,,,
,690,25530459,,-0.1142832,51.4878342,,,,,
,691,4967093210,,-0.1144418,51.4877693,,,,,
,692,1691695855,,-0.1170792,51.4880995,,,,,
,693,1691695847,,-0.1188638,51.4877978,,,,,
,694,25530873,,-0.1206197,51.4862302,,,,,
,695,2146058894,,-0.1202431,51.4866245,,,,,
,696,2146058893,,-0.1210621,51.4866107,,,,,
,697,2146058904,,-0.1207380,51.4868731,,,,,
,698,25532311,,-0.1319304,51.4997032,,,,,
,699,12198612,,-0.1305616,51.4996967,,,,,
,700,4116205016,,-0.1327187,51.4996918,,,,,
,701,12198538,,-0.1322438,51.4996998,,,,,
,702,8916277,,-0.1296076,51.5003046,,,,,
,703,25532307,,-0.1320004,51.4988396,,,,,
,704,25532306,,-0.1318033,51.4986300,,,,,
,705,25378076,,-0.1323086,51.4975274,,,,,
,706,25498869,,-0.1332574,51.4975130,,,,,
,707,25498827,,-0.1338816,51.4975367,,,,,
,708,109845,,-0.1305129,51.4975890,,,,,
,709,109849,,-0.1324450,51.4983885,,,,,
,710,25378075,,-0.1322898,51.4979949,,,,,
,711,1283446676,,-0.1311445,51.4983339,,,,,
,712,109844,,-0.1306644,51.4983506,,,,,
,713,109852,,-0.1299665,51.4984039,,,,,
,714,25378077,,-0.1321090,51.4968219,,,,,
,715,1283446664,,-0.1323166,51.4977027,,,,,
,716,25498867,,-0.1330614,51.4966588,,,,,
,717,25378086,,-0.1303211,51.4968610,,,,,
,718,25534078,,-0.1334214,51.4960506,,,,,
,719,25378080,,-0.1319665,51.4963554,,,,,
,720,25378078,,-0.1321611,51.4968162,,,,,
,721,25378081,,-0.1319691,51.4961670,,,,,
,722,108338,,-0.1318701,51.4948976,,,,,
,723,25305474,,-0.1318757,51.4953928,,,,,
,724,25534081,,-0.1318813,51.4956867,,,,,
,725,25305476,,-0.1307280,51.4954071,,,,,
,726,25305475,,-0.1330037,51.4954183,,,,,
,727,108102,,-0.1308151,51.4968460,,,,,
,728,108112,,-0.1307310,51.4948724,,,,,
,729,3273659298,signal,-0.1291276,51.4952708,,,,,
,730,25305337,,-0.1289987,51.4948525,,,,,
,731,25378088,,-0.1291394,51.4953187,,,,,
,732,108103,signal,-0.1293890,51.4969057,,,,,
,733,25534090,,-0.1291665,51.4993751,,,,,
,734,1269206869,,-0.1291823,51.4992704,,,,,
,735,25534084,,-0.1294336,51.4974354,,,,,
,736,25378037,,-0.1286262,51.4974976,,,,,
,737,25534085,signal,-0.1257004,51.4975631,,,,,
,738,25378052,,-0.1265751,51.4975594,,,,,
,739,25378049,,-0.1277212,51.4977497,,,,,
,740,25378047,,-0.1284968,51.4978964,,,,,
,741,25378092,,-0.1279981,51.4948543,,,,,
,742,25378089,,-0.1280897,51.4953035,,,,,
,743,108108,,-0.1265982,51.4969474,,,,,
,744,25378050,,-0.1278426,51.4972108,,,,,
,745,25378040,,-0.1271198,51.4969389,,,,,
,746,1269206848,,-0.1261638,51.4996397,,,,,
,747,1660480199,,-0.1262329,51.4997822,,,,,
,748,25378018,,-0.1257249,51.4982577,,,,,
,749,1493486656,,-0.1257160,51.4979079,,,,,
Abingdon Street,750,4666019931,,-0.1256758,51.4973880,,,,,
,751,25534421,,-0.1275429,51.4959252,,,,,
,752,25378041,,-0.1275070,51.4961402,,,,,
,753,25534419,,-0.1269583,51.4956849,,,,,
,754,25378042,,-0.1270656,51.4962160,,,,,
,755,108111,,-0.1265575,51.4960014,,,,,
,756,25378043,,-0.1277041,51.4969173,,,,,
,757,108110,,-0.1254155,51.4960681,,,,,
,758,25534422,,-0.1282935,51.4958745,,,,,
,759,25378090,,-0.1269019,51.4952451,,,,,
,760,25378093,,-0.1268595,51.4948436,,,,,
,761,2622427396,,-0.1250120,51.4948460,,,,,
,762,1969647411,,-0.1247330,51.4947556,,,,,
,763,926448275,,-0.1323656,51.4947333,,,,,
,764,25276670,,-0.1339256,51.4939341,,,,,
,765,25276668,,-0.1323675,51.4943488,,,,,
,766,25276682,,-0.1323546,51.4949151,,,,,
,767,25378094,,-0.1268103,51.4939774,,,,,
,768,2622427306,,-0.1250612,51.4946524,,,,,
,769,1282224669,,-0.1251219,51.4944677,,,,,
,770,25534681,,-0.1276838,51.4898504,,,,,
,771,419809798,,-0.1275403,51.4896564,,,,,
,772,21269081,,-0.1300391,51.4899535,,,,,
,773,419809698,,-0.1283065,51.4893574,,,,,
,774,21269080,,-0.1303241,51.4897246,,,,,
,775,1278849364,,-0.1300356,51.4895751,,,,,
,776,25305338,,-0.1290027,51.4939399,,,,,
,777,25305472,,-0.1323372,51.4938457,,,,,
,778,25305512,,-0.1321570,51.4904401,,,,,
,779,4989165825,,-0.1321400,51.4901149,,,,,
,780,25276667,,-0.1323339,51.4936869,,,,,
,781,25038637,,-0.1399755,51.4939598,,,,,
,782,25038636,,-0.1399832,51.4937010,,,,,
,783,25280969,,-0.1356151,51.4916086,,,,,
,784,25305518,,-0.1340114,51.4915736,,,,,
,785,25305513,,-0.1335907,51.4913694,,,,,
,786,25305517,,-0.1335626,51.4921863,,,,,
,787,25276666,,-0.1330454,51.4928924,,,,,
,788,25305339,,-0.1322904,51.4929114,,,,,
,789,25305336,,-0.1289767,51.4930419,,,,,
,790,3273659273,signal,-0.1289934,51.4946631,,,,,
,791,25534732,,-0.1289407,51.4928541,,,,,
,792,1272940242,,-0.1321739,51.4906567,,,,,
,793,25305515,,-0.1322352,51.4917967,,,,,
,794,25305514,,-0.1328200,51.4919669,,,,,
,795,25305516,,-0.1322763,51.4923526,,,,,
,796,2315240468,,-0.1341776,51.4909566,,,,,
,797,25305532,signal,-0.1326465,51.4901601,,,,,
,798,1280107820,,-0.1289447,51.4925385,,,,,
,799,25534733,,-0.1288751,51.4920541,,,,,
,800,21269085,,-0.1279128,51.4925197,,,,,
,801,25536884,,-0.1284317,51.4918880,,,,,
,802,9281454429,,-0.1300654,51.4899311,,,,,
,803,25378110,,-0.1311417,51.4902666,,,,,
,804,25536889,,-0.1312850,51.4905532,,,,,
,805,25536891,,-0.1322023,51.4910550,,,,,
,806,25534740,,-0.1307700,51.4906593,,,,,
,807,25534739,,-0.1305525,51.4906295,,,,,
,808,25534734,,-0.1298904,51.4917230,,,,,
,809,25534735,,-0.1293134,51.4915406,,,,,
,810,25509686,,-0.1125234,51.5009437,,,,,
,811,6554199177,,-0.1124176,51.5008608,,,,,
,812,25510039,,-0.1118329,51.4995002,,,,,
,813,25510040,,-0.1124778,51.4997848,,,,,
,814,25510041,,-0.1117395,51.5004325,,,,,
,815,1935967490,,-0.1282749,51.5000286,,,,,
,816,25632142,,-0.1284185,51.5006575,,,,,
,817,25632143,,-0.1278980,51.5007012,,,,,
,818,25423758,,-0.0655791,51.4738972,,,,,
,819,3019966143,signal,-0.0655844,51.4736929,,,,,
,820,583356731,,-0.1498367,51.4830090,,,,,
,821,9488014452,,-0.1497914,51.4830381,,,,,
,822,9488014455,,-0.1495077,51.4830700,,,,,
,823,26010217,,-0.0823085,51.4712285,,,,,
,824,1584438866,,-0.0803601,51.4717106,,,,,
,825,1584438871,,-0.0847608,51.4719784,,,,,
,826,1584438862,,-0.0843558,51.4713404,,,,,
,827,26022695,,-0.0855359,51.4734355,,,,,
,828,26025221,,-0.0870744,51.4710880,,,,,
,829,6482349429,,-0.0861176,51.4713741,,,,,
,830,110303391,,-0.0993131,51.4724870,,,,,
,831,26026686,,-0.0964289,51.4747411,,,,,
,832,25484546,,-0.0983181,51.4743418,,,,,
,833,25484540,,-0.0996126,51.4732492,,,,,
,834,25484539,,-0.1002940,51.4739703,,,,,
,835,26026684,,-0.0981034,51.4743882,,,,,
,836,25496760,,-0.0970007,51.5028887,,,,,
,837,24923171,,-0.1013154,51.5030806,,,,,
,838,26070800,,-0.0437728,51.4931459,,,,,
,839,36422761,,-0.0433638,51.4932277,,,,,
,840,26398737,,-0.1232991,51.4772649,,,,,
,841,7574163649,signal,-0.1230104,51.4772610,,,,,
,842,21310212,,-0.1263887,51.4758478,,,,,
,843,33228766,,-0.1266272,51.4760699,,,,,
,844,21310216,,-0.1262497,51.4762225,,,,,
,845,6443732331,,-0.1267670,51.4748119,,,,,
,846,1839216405,,-0.1268183,51.4746839,,,,,
,847,110147037,,-0.1317295,51.4706921,,,,,
,848,110148885,,-0.1309047,51.4711472,,,,,
,849,8796724836,,-0.1305647,51.4713290,,,,,
,850,12237861,,-0.0763120,51.4879453,,,,,
,851,1251533196,,-0.0769673,51.4875947,,,,,
,852,25484570,,-0.1038434,51.4758498,,,,,
,853,25484572,,-0.1031368,51.4750757,,,,,
,854,7837652972,signal,-0.0943866,51.4832974,,,,,
,855,26544344,,-0.0944842,51.4831194,,,,,
,856,12237900,,-0.0945401,51.4829830,,,,,
,857,9517478273,signal,-0.0945003,51.4824767,,,,,
,858,12237893,,-0.0944873,51.4823117,,,,,
,859,311872722,signal,-0.0937942,51.4843398,,,,,
,860,7837517458,signal,-0.0938403,51.4842528,,,,,
,861,26546261,,-0.0937464,51.4845020,,,,,
,862,26560694,,-0.0937386,51.4847125,,,,,
,863,7837517459,,-0.0937826,51.4849525,,,,,
,864,7837652974,signal,-0.0943445,51.4833741,,,,,
,865,26544360,,-0.0942012,51.4836414,,,,,
,866,26560683,,-0.0942118,51.4836162,,,,,
,867,8413373319,,-0.1052218,51.4790798,,,,,
,868,21516134,signal,-0.1053670,51.4790992,,,,,
,869,26544281,,-0.0937953,51.4850075,,,,,
,870,7801416252,,-0.1048647,51.4795394,,,,,
,871,7801416240,,-0.1051189,51.4793671,,,,,
,872,5976145754,signal,-0.0867438,51.4894298,,,,,
,873,5976145753,signal,-0.0867050,51.4893879,,,,,
,874,12237896,,-0.0867871,51.4894767,,,,,
,875,60007339,,-0.0866194,51.4892953,,,,,
,876,5984271043,,-0.0988616,51.4930294,,,,,
,877,26546062,,-0.0988104,51.4930669,,,,,
,878,7837517461,,-0.0944298,51.4848654,,,,,
,879,26546228,,-0.0939377,51.4854585,,,,,
,880,105937467,,-0.0955560,51.4851504,,,,,
,881,26546269,,-0.1007767,51.4854315,,,,,
,882,26546267,,-0.1019549,51.4848796,,,,,
,883,105897250,,-0.1022048,51.4867895,,,,,
,884,105896508,,-0.1028264,51.4870103,,,,,
,885,21516133,,-0.1084306,51.4858959,,,,,
,886,322940249,,-0.1083161,51.4858387,,,,,
,887,21516128,,-0.1007813,51.4815177,,,,,
,888,9265340519,,-0.1013157,51.4819444,,,,,
,889,6391557082,signal,-0.1112909,51.4815476,,,,,
,890,4202836241,,-0.1108970,51.4813787,,,,,
,891,6391501619,signal,-0.1114667,51.4816220,,,,,
,892,8960661013,,-0.1118503,51.4817783,,,,,
,893,26546583,,-0.1123879,51.4767834,,,,,
,894,8558589085,signal,-0.1121899,51.4767686,,,,,
,895,1093805655,,-0.1117852,51.4768263,,,,,
,896,25484569,,-0.1025325,51.4765966,,,,,
,897,111933499,,-0.1047436,51.4753711,,,,,
,898,7995309647,,-0.1046918,51.4754729,,,,,
,899,25484543,,-0.1014178,51.4735956,,,,,
,900,111937943,,-0.1022711,51.4732483,,,,,
,901,25484537,,-0.1007808,51.4739649,,,,,
,902,111937554,,-0.1035902,51.4727760,,,,,
,903,26546632,,-0.1044740,51.4722193,,,,,
,904,111936220,,-0.1048352,51.4715626,,,,,
,905,26546626,,-0.0995094,51.4730787,,,,,
,906,25484562,,-0.1031219,51.4704054,,,,,
,907,7941588724,signal,-0.1074684,51.4731741,,,,,
,908,25484564,,-0.1074174,51.4732889,,,,,
,909,6282042509,,-0.1071471,51.4705527,,,,,
,910,3015390490,signal,-0.1071867,51.4707768,,,,,
,911,33213371,,-0.1073125,51.4718444,,,,,
,912,21504441,signal,-0.1073242,51.4719520,,,,,
,913,3653382433,,-0.1074770,51.4730216,,,,,
,914,8412257066,signal,-0.1073303,51.4720456,,,,,
,915,7941588721,signal,-0.1074275,51.4728201,,,,,
,916,13824391,,-0.0975832,51.4691528,,,,,
,917,5572171119,,-0.0976492,51.4691059,,,,,
,918,111942166,,-0.0972517,51.4693405,,,,,
,919,5625119488,,-0.0966368,51.4695950,,,,,
,920,5631400635,,-0.0969538,51.4694723,,,,,
,921,32929812,,-0.0963196,51.4697144,,,,,
,922,9388742726,signal,-0.0962311,51.4697453,,,,,
,923,9388742723,signal,-0.0961100,51.4697953,,,,,
,924,9392511094,signal,-0.0985086,51.4683200,,,,,
,925,9392511096,signal,-0.0985774,51.4682494,,,,,
,926,33213500,,-0.0984467,51.4683969,,,,,
,927,106285027,,-0.0984223,51.4684281,,,,,
,928,2807984910,,-0.0976929,51.4690732,,,,,
,929,26546693,,-0.0959597,51.4698593,,,,,
,930,13824385,,-0.0996270,51.4672379,,,,,
,931,33213491,,-0.0999573,51.4670054,,,,,
,932,33213494,,-0.0992797,51.4675212,,,,,
,933,106284467,,-0.0989578,51.4678491,,,,,
,934,26706243,,-0.1128217,51.4617120,,,,,
,935,7897314625,signal,-0.1120802,51.4618188,,,,,
,936,227716,,-0.1117883,51.4618734,,,,,
,937,6956010508,signal,-0.1152432,51.4613383,,,,,
Camberwell,938,90223146,,-0.0867266,51.4734749,,,,,
,939,6476873865,signal,-0.0864684,51.4734933,,,,,
,940,105675229,,-0.0843132,51.4736511,,,,,
,941,13823704,,-0.0723129,51.4735331,,,,,
,942,36565008,,-0.0711385,51.4733755,,,,,
,943,102967283,,-0.0545934,51.4729977,,,,,
,944,13823647,,-0.0550474,51.4730297,,,,,
,945,102966553,,-0.0561601,51.4733366,,,,,
,946,8708038535,,-0.0568548,51.4733944,,,,,
,947,13823646,,-0.0527183,51.4729718,,,,,
,948,7769568240,signal,-0.0530013,51.4729463,,,,,
,949,13823650,,-0.0511691,51.4743830,,,,,
,950,2389274822,,-0.0508966,51.4744223,,,,,
,951,26545955,,-0.0954817,51.4877358,,,,,
,952,26823062,,-0.0948942,51.4878657,,,,,
,953,265657337,,-0.0903105,51.4873050,,,,,
,954,12237858,,-0.0900454,51.4869120,,,,,
,955,265657333,,-0.0905954,51.4877532,,,,,
,956,12237855,,-0.0913841,51.4889867,,,,,
,957,672290564,,-0.0900095,51.4868569,,,,,
,958,104318373,,-0.0886836,51.4844200,,,,,
,959,5917204056,,-0.0886447,51.4843494,,,,,
,960,105689702,,-0.0891310,51.4853048,,,,,
,961,104319288,,-0.0892845,51.4856322,,,,,
,962,26560702,,-0.0896889,51.4863606,,,,,
,963,148785207,,-0.1507872,51.4936163,,,,,
,964,18129880,,-0.1502824,51.4932963,,,,,
,965,26592963,,-0.1510705,51.4937980,,,,,
,966,5291209094,,-0.1513644,51.4935947,,,,,
,967,26607512,,-0.1487564,51.4960809,,,,,
,968,26607511,,-0.1484036,51.4958865,,,,,
,969,3541828894,,-0.1492840,51.4953127,,,,,
,970,18129883,,-0.1495697,51.4955173,,,,,
,971,26607507,,-0.1510613,51.4944827,,,,,
,972,26607509,,-0.1507312,51.4942815,,,,,
,973,26607514,,-0.1485568,51.4927202,,,,,
,974,958371783,,-0.1482614,51.4931120,,,,,
,975,988666337,,-0.1489454,51.4928361,,,,,
,976,26607515,,-0.1473872,51.4943122,,,,,
,977,26652926,,-0.1489397,51.4950662,,,,,
,978,26607501,,-0.1503664,51.4961032,,,,,
Belgravia,979,18129884,,-0.1485459,51.4947842,,,,,
,980,245802412,,-0.1447774,51.4934797,,,,,
,981,844881287,,-0.1484034,51.4963399,,,,,
,982,18129885,,-0.1480262,51.4966167,,,,,
,983,26706368,,-0.1242804,51.4604606,,,,,
,984,26706369,,-0.1249026,51.4623679,,,,,
,985,4573266649,,-0.1232351,51.4598641,,,,,
,986,26706367,,-0.1235470,51.4605613,,,,,
,987,26706264,,-0.1242019,51.4623437,,,,,
,988,26706370,,-0.1217025,51.4609441,,,,,
,989,7525591930,,-0.1219604,51.4614332,,,,,
,990,32980896,,-0.1234054,51.4610908,,,,,
,991,26706266,,-0.1229392,51.4612412,,,,,
,992,9549323965,,-0.1223930,51.4614126,,,,,
,993,26706354,,-0.1208446,51.4619172,,,,,
,994,21550692,,-0.1213546,51.4627951,,,,,
,995,9554742003,,-0.1169388,51.4639045,,,,,
,996,3773122112,,-0.1179253,51.4636564,,,,,
,997,26706581,,-0.1256958,51.4623925,,,,,
,998,26706583,,-0.1254399,51.4614199,,,,,
,999,26706244,,-0.1155063,51.4601569,,,,,
,1000,7918272057,,-0.1147501,51.4602932,,,,,
,1001,227714,,-0.1108344,51.4605131,,,,,
,1002,26706251,,-0.1113456,51.4603937,,,,,
,1003,26706245,,-0.1129975,51.4600495,,,,,
,1004,227713,,-0.1153193,51.4596171,,,,,
,1005,227711,,-0.1151403,51.4592109,,,,,
,1006,26706247,,-0.1136265,51.4593619,,,,,
,1007,26706252,,-0.1106631,51.4588999,,,,,
,1008,26706249,,-0.1108756,51.4593812,,,,,
,1009,26706253,,-0.1102389,51.4583145,,,,,
,1010,26706248,,-0.1110890,51.4598653,,,,,
,1011,227708,,-0.1106138,51.4569847,,,,,
,1012,5975620300,,-0.1113475,51.4577947,,,,,
,1013,227707,,-0.1110875,51.4564525,,,,,
,1014,26706255,,-0.1121132,51.4575668,,,,,
,1015,26706250,,-0.1122928,51.4588825,,,,,
,1016,227709,,-0.1118817,51.4584041,,,,,
,1017,26706254,,-0.1113873,51.4578360,,,,,
,1018,26706242,,-0.1126845,51.4613023,,,,,
,1019,26706707,,-0.1063308,51.4669165,,,,,
,1020,7496897909,,-0.1066196,51.4670090,,,,,
,1021,26706708,,-0.1055310,51.4664463,,,,,
,1022,111947895,,-0.1078893,51.4673532,,,,,
,1023,8811536081,,-0.1081039,51.4673967,,,,,
,1024,6955969355,,-0.1133723,51.4662159,,,,,
,1025,26706697,,-0.1105136,51.4663885,,,,,
,1026,5397299829,signal,-0.1074649,51.4631787,,,,,
,1027,26706716,,-0.1079874,51.4638123,,,,,
,1028,227795,,-0.1073832,51.4630916,,,,,
,1029,26706710,,-0.1094674,51.4660582,,,,,
,1030,26706709,,-0.1099697,51.4669421,,,,,
,1031,703460392,,-0.1079661,51.4664842,,,,,
,1032,26706703,,-0.1073971,51.4666002,,,,,
,1033,9270307988,,-0.1058615,51.4648012,,,,,
,1034,26706704,,-0.1080284,51.4647126,,,,,
,1035,26706728,,-0.1199430,51.4664214,,,,,
,1036,1675018485,,-0.1193024,51.4666981,,,,,
,1037,110281414,,-0.1181241,51.4675306,,,,,
,1038,262131055,,-0.1212000,51.4639175,,,,,
,1039,26706931,,-0.1203017,51.4641930,,,,,
,1040,26710495,,-0.1244219,51.4636716,,,,,
,1041,26710501,,-0.1246059,51.4640507,,,,,
,1042,5975680140,,-0.1251152,51.4651786,,,,,
,1043,26710502,,-0.1252180,51.4654117,,,,,
,1044,26710505,,-0.1255427,51.4659052,,,,,
,1045,26706988,,-0.1231710,51.4667193,,,,,
